Date,BRK-B,CL=F,DX-Y.NYB,GC=F,^GSPC,^TNX
2015-03-27,143.88999938964844,48.869998931884766,97.29000091552734,1199.800048828125,2061.02001953125,1.9479999542236328
2015-03-30,145.97999572753906,48.68000030517578,97.9800033569336,1184.800048828125,2086.239990234375,1.9630000591278076
2015-03-31,144.32000732421875,47.599998474121094,98.36000061035156,1183.0999755859375,2067.889892578125,1.934000015258789
2015-04-01,143.4499969482422,50.09000015258789,98.19000244140625,1208.0999755859375,2059.68994140625,1.8680000305175781
2015-04-02,143.55999755859375,49.13999938964844,97.44000244140625,1200.9000244140625,2066.9599609375,1.9040000438690186
2015-04-06,143.75999450683594,52.13999938964844,97.11000061035156,1218.5999755859375,2080.6201171875,1.9040000438690186
2015-04-07,143.05999755859375,53.97999954223633,97.83000183105469,1210.5999755859375,2076.330078125,1.8930000066757202
2015-04-08,143.27999877929688,50.41999816894531,98.06999969482422,1203.0999755859375,2081.89990234375,1.8949999809265137
2015-04-09,143.64999389648438,50.790000915527344,99.16000366210938,1193.5999755859375,2091.179931640625,1.9579999446868896
2015-04-10,143.5,51.63999938964844,99.38999938964844,1204.5999755859375,2102.06005859375,1.9509999752044678
2015-04-13,143.4600067138672,51.90999984741211,99.48999786376953,1199.300048828125,2092.429931640625,1.9390000104904175
2015-04-14,142.75,53.290000915527344,98.76000213623047,1192.800048828125,2095.840087890625,1.9040000438690186
2015-04-15,142.7100067138672,56.38999938964844,98.33000183105469,1201.5,2106.6298828125,1.899999976158142
2015-04-16,142.10000610351562,56.709999084472656,97.41999816894531,1198.0,2104.989990234375,1.878000020980835
2015-04-17,140.6999969482422,55.7400016784668,97.5199966430664,1202.9000244140625,2081.179931640625,1.850000023841858
2015-04-20,142.08999633789062,56.380001068115234,97.94000244140625,1193.5,2100.39990234375,1.8949999809265137
2015-04-21,141.13999938964844,55.2599983215332,97.9800033569336,1202.9000244140625,2097.2900390625,1.9160000085830688
2015-04-22,141.99000549316406,56.15999984741211,98.0199966430664,1186.9000244140625,2107.9599609375,1.972000002861023
2015-04-23,142.42999267578125,57.7400016784668,97.27999877929688,1194.4000244140625,2112.929931640625,1.9470000267028809
2015-04-24,142.08999633789062,57.150001525878906,96.91999816894531,1175.199951171875,2117.68994140625,1.9170000553131104
2015-04-27,141.08999633789062,56.9900016784668,96.7699966430664,1203.300048828125,2108.919921875,1.9240000247955322
2015-04-28,142.52000427246094,57.060001373291016,96.08999633789062,1214.0,2114.760009765625,1.9730000495910645
2015-04-29,142.41000366210938,58.58000183105469,95.12000274658203,1209.800048828125,2106.85009765625,2.0350000858306885
2015-04-30,141.2100067138672,59.630001068115234,94.5999984741211,1182.4000244140625,2085.510009765625,2.0460000038146973
2015-05-01,143.36000061035156,59.150001525878906,95.30000305175781,1174.5,2108.2900390625,2.117000102996826
2015-05-04,146.14999389648438,58.93000030517578,95.4800033569336,1186.800048828125,2114.489990234375,2.134999990463257
2015-05-05,144.55999755859375,60.400001525878906,95.12999725341797,1193.199951171875,2089.4599609375,2.1760001182556152
2015-05-06,143.77999877929688,60.93000030517578,94.12999725341797,1190.300048828125,2080.14990234375,2.240000009536743
2015-05-07,145.30999755859375,58.939998626708984,94.62000274658203,1182.4000244140625,2088.0,2.184000015258789
2015-05-08,148.30999755859375,59.38999938964844,94.79000091552734,1189.0999755859375,2116.10009765625,2.1500000953674316
2015-05-11,146.1699981689453,59.25,95.01000213623047,1183.199951171875,2105.330078125,2.2739999294281006
2015-05-12,144.7899932861328,60.75,94.52999877929688,1192.5999755859375,2099.1201171875,2.259999990463257
2015-05-13,144.25999450683594,60.5,93.62000274658203,1218.4000244140625,2098.47998046875,2.2820000648498535
2015-05-14,145.77999877929688,59.880001068115234,93.36000061035156,1225.4000244140625,2121.10009765625,2.239000082015991
2015-05-15,145.25999450683594,59.689998626708984,93.13999938964844,1225.5,2122.72998046875,2.1410000324249268
2015-05-18,145.8300018310547,59.43000030517578,94.19000244140625,1227.800048828125,2129.199951171875,2.2279999256134033
2015-05-19,146.5399932861328,57.2599983215332,95.2699966430664,1206.9000244140625,2127.830078125,2.26200008392334
2015-05-20,145.94000244140625,58.97999954223633,95.44999694824219,1208.9000244140625,2125.85009765625,2.250999927520752
2015-05-21,145.27000427246094,60.720001220703125,95.26000213623047,1204.4000244140625,2130.820068359375,2.184999942779541
2015-05-22,144.60000610351562,59.720001220703125,96.01000213623047,1204.300048828125,2126.06005859375,2.2149999141693115
2015-05-26,143.6300048828125,58.029998779296875,97.30000305175781,1187.199951171875,2104.199951171875,2.13700008392334
2015-05-27,144.75,57.5099983215332,97.37000274658203,1185.9000244140625,2123.47998046875,2.134999990463257
2015-05-28,144.74000549316406,57.68000030517578,96.97000122070312,1188.0999755859375,2120.7900390625,2.130000114440918
2015-05-29,143.0,60.29999923706055,96.91000366210938,1189.4000244140625,2107.389892578125,2.0950000286102295
2015-06-01,143.35000610351562,60.20000076293945,97.38999938964844,1188.300048828125,2111.72998046875,2.191999912261963
2015-06-02,143.02999877929688,61.2599983215332,95.83999633789062,1194.0999755859375,2109.60009765625,2.2660000324249268
2015-06-03,143.19000244140625,59.63999938964844,95.47000122070312,1184.699951171875,2114.070068359375,2.365999937057495
2015-06-04,141.3699951171875,58.0,95.45999908447266,1174.9000244140625,2095.840087890625,2.306999921798706
2015-06-05,140.75999450683594,59.130001068115234,96.30999755859375,1167.800048828125,2092.830078125,2.4019999504089355
2015-06-08,139.52000427246094,58.13999938964844,95.30000305175781,1173.199951171875,2079.280029296875,2.38100004196167
2015-06-09,139.6300048828125,60.13999938964844,95.16999816894531,1177.300048828125,2080.14990234375,2.4170000553131104
2015-06-10,140.86000061035156,61.43000030517578,94.6500015258789,1186.0999755859375,2105.199951171875,2.4779999256134033
2015-06-11,141.36000061035156,60.77000045776367,94.9800033569336,1179.9000244140625,2108.860107421875,2.382999897003174
2015-06-12,140.2899932861328,59.959999084472656,94.97000122070312,1178.800048828125,2094.110107421875,2.384999990463257
2015-06-15,139.39999389648438,59.52000045776367,94.80999755859375,1185.300048828125,2084.429931640625,2.3580000400543213
2015-06-16,139.7100067138672,59.970001220703125,95.0,1180.5,2096.2900390625,2.318000078201294
2015-06-17,139.97000122070312,59.91999816894531,94.30000305175781,1176.4000244140625,2100.43994140625,2.305999994277954
2015-06-18,142.6699981689453,60.45000076293945,94.04000091552734,1201.5,2121.239990234375,2.3510000705718994
2015-06-19,140.9600067138672,59.61000061035156,94.08999633789062,1201.5,2109.989990234375,2.2669999599456787
2015-06-22,141.52999877929688,59.68000030517578,94.33000183105469,1183.699951171875,2122.85009765625,2.359999895095825
2015-06-23,141.3300018310547,61.0099983215332,95.43000030517578,1176.199951171875,2124.199951171875,2.4089999198913574
2015-06-24,140.08999633789062,60.27000045776367,95.26000213623047,1172.5999755859375,2108.580078125,2.371000051498413
2015-06-25,139.4499969482422,59.70000076293945,95.19000244140625,1171.5,2102.31005859375,2.3929998874664307
2015-06-26,139.77999877929688,59.630001068115234,95.47000122070312,1172.9000244140625,2101.489990234375,2.4760000705718994
2015-06-29,136.50999450683594,58.33000183105469,94.79000091552734,1178.5,2057.639892578125,2.3310000896453857
2015-06-30,136.11000061035156,59.470001220703125,95.48999786376953,1171.5,2063.110107421875,2.3350000381469727
2015-07-01,137.52000427246094,56.959999084472656,96.30999755859375,1169.0,2077.419921875,2.4179999828338623
2015-07-02,137.38999938964844,56.93000030517578,96.11000061035156,1163.0,2076.780029296875,2.3929998874664307
2015-07-06,136.88999938964844,52.529998779296875,96.30000305175781,1172.9000244140625,2068.760009765625,2.2780001163482666
2015-07-07,138.44000244140625,52.33000183105469,96.87000274658203,1152.4000244140625,2081.340087890625,2.2309999465942383
2015-07-08,136.89999389648438,51.650001525878906,96.29000091552734,1163.300048828125,2046.6800537109375,2.2060000896453857
2015-07-09,138.25,52.779998779296875,96.61000061035156,1159.0,2051.31005859375,2.3010001182556152
2015-07-10,139.72999572753906,52.7400016784668,96.02999877929688,1157.699951171875,2076.6201171875,2.4170000553131104
2015-07-13,141.38999938964844,52.20000076293945,96.86000061035156,1155.199951171875,2099.60009765625,2.430000066757202
2015-07-14,141.1199951171875,53.040000915527344,96.63999938964844,1153.300048828125,2108.949951171875,2.3989999294281006
2015-07-15,142.61000061035156,51.40999984741211,97.12999725341797,1147.199951171875,2107.39990234375,2.3499999046325684
2015-07-16,143.9199981689453,50.90999984741211,97.66000366210938,1143.800048828125,2124.2900390625,2.3519999980926514
2015-07-17,143.8800048828125,50.88999938964844,97.86000061035156,1131.800048828125,2126.639892578125,2.3489999771118164
2015-07-20,144.50999450683594,50.150001525878906,98.02999877929688,1106.699951171875,2128.280029296875,2.371999979019165
2015-07-21,143.60000610351562,50.36000061035156,97.33000183105469,1103.4000244140625,2119.2099609375,2.3399999141693115
2015-07-22,143.52000427246094,49.189998626708984,97.5999984741211,1091.4000244140625,2114.14990234375,2.322000026702881
2015-07-23,142.17999267578125,48.45000076293945,97.12000274658203,1094.0,2102.14990234375,2.2769999504089355
2015-07-24,141.25,48.13999938964844,97.23999786376953,1085.5999755859375,2079.64990234375,2.2709999084472656
2015-07-27,140.72000122070312,47.38999938964844,96.5,1096.5,2067.639892578125,2.2279999256134033
2015-07-28,143.22000122070312,47.97999954223633,96.7699966430664,1096.300048828125,2093.25,2.25
2015-07-29,142.9199981689453,48.790000915527344,96.9800033569336,1092.699951171875,2108.570068359375,2.2790000438690186
2015-07-30,142.85000610351562,48.52000045776367,97.55999755859375,1088.4000244140625,2108.6298828125,2.2679998874664307
2015-07-31,142.74000549316406,47.119998931884766,97.37000274658203,1094.9000244140625,2103.840087890625,2.2049999237060547
2015-08-03,142.3300018310547,45.16999816894531,97.48999786376953,1089.4000244140625,2098.0400390625,2.1500000953674316
2015-08-04,142.67999267578125,45.7400016784668,97.93000030517578,1090.699951171875,2093.320068359375,2.2109999656677246
2015-08-05,143.5,45.150001525878906,97.95999908447266,1085.699951171875,2099.840087890625,2.2679998874664307
2015-08-06,143.35000610351562,44.65999984741211,97.83000183105469,1090.199951171875,2083.56005859375,2.2339999675750732
2015-08-07,143.5500030517578,43.869998931884766,97.55999755859375,1094.0999755859375,2077.570068359375,2.174999952316284
2015-08-10,143.4199981689453,44.959999084472656,97.16000366210938,1104.199951171875,2104.179931640625,2.23799991607666
2015-08-11,142.8000030517578,43.08000183105469,97.29000091552734,1107.5999755859375,2084.070068359375,2.13700008392334
2015-08-12,141.60000610351562,43.29999923706055,96.26000213623047,1123.199951171875,2086.050048828125,2.130000114440918
2015-08-13,141.9499969482422,42.22999954223633,96.44999694824219,1115.699951171875,2083.389892578125,2.188999891281128
2015-08-14,142.57000732421875,42.5,96.56999969482422,1112.9000244140625,2091.5400390625,2.196000099182129
2015-08-17,142.32000732421875,41.869998931884766,96.81999969482422,1118.5999755859375,2102.43994140625,2.1500000953674316
2015-08-18,141.36000061035156,42.619998931884766,96.97000122070312,1117.0999755859375,2096.919921875,2.196000099182129
2015-08-19,140.47000122070312,40.79999923706055,96.45999908447266,1128.0999755859375,2079.610107421875,2.128999948501587
2015-08-20,138.38999938964844,41.13999938964844,95.75,1153.0,2035.72998046875,2.0840001106262207
2015-08-21,134.22000122070312,40.45000076293945,94.83000183105469,1159.5999755859375,1970.8900146484375,2.053999900817871
2015-08-24,129.57000732421875,38.2400016784668,93.30999755859375,1153.4000244140625,1893.2099609375,1.996999979019165
2015-08-25,127.73999786376953,39.310001373291016,94.52999877929688,1138.199951171875,1867.6099853515625,2.132999897003174
2015-08-26,132.61000061035156,38.599998474121094,95.0999984741211,1124.5999755859375,1940.510009765625,2.171999931335449
2015-08-27,136.22999572753906,42.560001373291016,95.61000061035156,1122.4000244140625,1987.6600341796875,2.1679999828338623
2015-08-28,135.74000549316406,45.220001220703125,96.11000061035156,1133.0999755859375,1988.8699951171875,2.186000108718872
2015-08-31,134.0399932861328,49.20000076293945,95.94999694824219,1131.5999755859375,1972.1800537109375,2.200000047683716
2015-09-01,130.41000366210938,45.40999984741211,95.44999694824219,1138.699951171875,1913.8499755859375,2.171999931335449
2015-09-02,132.22000122070312,46.25,95.83000183105469,1132.5,1948.8599853515625,2.193000078201294
2015-09-03,132.14999389648438,46.75,96.41000366210938,1123.699951171875,1951.1300048828125,2.1679999828338623
2015-09-04,129.63999938964844,46.04999923706055,96.2300033569336,1120.5999755859375,1921.219970703125,2.128000020980835
2015-09-08,132.89999389648438,45.939998626708984,95.87999725341797,1120.4000244140625,1969.4100341796875,2.194000005722046
2015-09-09,130.58999633789062,44.150001525878906,96.01000213623047,1102.199951171875,1942.0400390625,2.180999994277954
2015-09-10,130.66000366210938,45.91999816894531,95.45999908447266,1109.5,1952.2900390625,2.2219998836517334
2015-09-11,131.3699951171875,44.630001068115234,95.19000244140625,1103.5,1961.050048828125,2.183000087738037
2015-09-14,130.89999389648438,44.0,95.25,1107.699951171875,1953.030029296875,2.180000066757202
2015-09-15,132.25999450683594,44.59000015258789,95.61000061035156,1102.800048828125,1978.0899658203125,2.2809998989105225
2015-09-16,132.5800018310547,47.150001525878906,95.41999816894531,1119.199951171875,1995.31005859375,2.302999973297119
2015-09-17,131.47000122070312,46.900001525878906,94.55000305175781,1117.300048828125,1990.199951171875,2.2170000076293945
2015-09-18,129.10000610351562,44.68000030517578,94.86000061035156,1138.0999755859375,1958.030029296875,2.130000114440918
2015-09-21,130.97999572753906,46.68000030517578,95.88999938964844,1133.0999755859375,1966.969970703125,2.2139999866485596
2015-09-22,129.3000030517578,45.83000183105469,96.27999877929688,1125.0,1942.739990234375,2.125
2015-09-23,129.16000366210938,44.47999954223633,96.06999969482422,1131.5999755859375,1938.760009765625,2.1440000534057617
2015-09-24,128.8300018310547,44.90999984741211,95.98999786376953,1153.800048828125,1932.239990234375,2.119999885559082
2015-09-25,129.63999938964844,45.70000076293945,96.2699966430664,1146.0,1931.3399658203125,2.1679999828338623
2015-09-28,128.6199951171875,44.43000030517578,96.02999877929688,1132.0,1881.77001953125,2.0950000286102295
2015-09-29,128.80999755859375,45.22999954223633,95.88999938964844,1127.0999755859375,1884.0899658203125,2.053999900817871
2015-09-30,130.39999389648438,45.09000015258789,96.3499984741211,1115.5,1920.030029296875,2.059999942779541
2015-10-01,129.8800048828125,44.7400016784668,96.19000244140625,1114.199951171875,1923.8199462890625,2.0420000553131104
2015-10-02,129.8300018310547,45.540000915527344,95.83000183105469,1137.0999755859375,1951.3599853515625,1.9889999628067017
2015-10-05,132.3800048828125,46.2599983215332,96.11000061035156,1138.0999755859375,1987.050048828125,2.055999994277954
2015-10-06,131.19000244140625,48.529998779296875,95.45999908447266,1146.800048828125,1979.9200439453125,2.0350000858306885
2015-10-07,132.67999267578125,47.810001373291016,95.5,1149.0,1995.8299560546875,2.062000036239624
2015-10-08,133.75,49.43000030517578,95.31999969482422,1144.699951171875,2013.4300537109375,2.1080000400543213
2015-10-09,133.02999877929688,49.630001068115234,94.80999755859375,1156.300048828125,2014.8900146484375,2.0989999771118164
2015-10-12,133.39999389648438,47.099998474121094,94.83999633789062,1164.9000244140625,2017.4599609375,2.0899999141693115
2015-10-13,132.19000244140625,46.65999984741211,94.76000213623047,1165.800048828125,2003.68994140625,2.055000066757202
2015-10-14,131.17999267578125,46.63999938964844,93.93000030517578,1180.0999755859375,1994.239990234375,1.9809999465942383
2015-10-15,133.8000030517578,46.380001068115234,94.37000274658203,1187.9000244140625,2023.8599853515625,2.0230000019073486
2015-10-16,133.80999755859375,47.2599983215332,94.54000091552734,1183.5999755859375,2033.1099853515625,2.0230000019073486
2015-10-19,133.6199951171875,45.88999938964844,94.95999908447266,1173.300048828125,2033.6600341796875,2.0280001163482666
2015-10-20,134.16000366210938,45.54999923706055,94.8499984741211,1178.0,2030.77001953125,2.071000099182129
2015-10-21,133.22000122070312,45.20000076293945,95.05000305175781,1167.5999755859375,2018.93994140625,2.0299999713897705
2015-10-22,137.2899932861328,45.380001068115234,96.33999633789062,1166.5999755859375,2052.510009765625,2.0250000953674316
2015-10-23,137.77999877929688,44.599998474121094,97.06999969482422,1163.300048828125,2075.14990234375,2.0829999446868896
2015-10-26,137.0,43.97999954223633,96.86000061035156,1167.0,2071.179931640625,2.058000087738037
2015-10-27,135.6300048828125,43.20000076293945,96.91000366210938,1166.800048828125,2065.889892578125,2.0280001163482666
2015-10-28,138.16000366210938,45.939998626708984,97.77999877929688,1177.0999755859375,2090.35009765625,2.0920000076293945
2015-10-29,137.88999938964844,46.060001373291016,97.27999877929688,1147.199951171875,2089.409912109375,2.1730000972747803
2015-10-30,136.02000427246094,46.59000015258789,96.94999694824219,1141.5,2079.360107421875,2.1510000228881836
2015-11-02,138.39999389648438,46.13999938964844,96.93000030517578,1135.800048828125,2104.050048828125,2.187000036239624
2015-11-03,137.94000244140625,47.900001525878906,97.16000366210938,1114.199951171875,2109.7900390625,2.2200000286102295
2015-11-04,137.42999267578125,46.31999969482422,97.94999694824219,1106.5,2102.31005859375,2.2300000190734863
2015-11-05,136.57000732421875,45.20000076293945,97.94000244140625,1104.4000244140625,2099.929931640625,2.244999885559082
2015-11-06,136.3300018310547,44.290000915527344,99.16000366210938,1087.5999755859375,2099.199951171875,2.3329999446868896
2015-11-09,134.0,43.869998931884766,98.9800033569336,1087.9000244140625,2078.580078125,2.3420000076293945
2015-11-10,134.72999572753906,44.209999084472656,99.29000091552734,1088.199951171875,2081.719970703125,2.322000026702881
2015-11-11,134.9600067138672,42.93000030517578,99.01000213623047,1084.699951171875,2075.0,2.3380000591278076
2015-11-12,132.77999877929688,41.75,98.6500015258789,1080.800048828125,2045.969970703125,2.319000005722046
2015-11-13,131.9600067138672,40.7400016784668,98.98999786376953,1080.800048828125,2023.0400390625,2.2799999713897705
2015-11-16,133.3000030517578,41.7400016784668,99.44000244140625,1083.699951171875,2053.18994140625,2.2730000019073486
2015-11-17,133.08999633789062,40.66999816894531,99.62999725341797,1068.699951171875,2050.43994140625,2.260999917984009
2015-11-18,136.22000122070312,40.75,99.6500015258789,1068.800048828125,2083.580078125,2.2690000534057617
2015-11-19,136.6300048828125,40.540000915527344,98.98999786376953,1078.0,2081.239990234375,2.247999906539917
2015-11-20,136.6300048828125,40.38999938964844,99.56999969482422,1076.4000244140625,2089.169921875,2.26200008392334
2015-11-23,135.99000549316406,41.75,99.80000305175781,1066.800048828125,2086.590087890625,2.25
2015-11-24,135.5399932861328,42.869998931884766,99.52999877929688,1074.300048828125,2089.139892578125,2.243000030517578
2015-11-25,135.1300048828125,43.040000915527344,99.80000305175781,1070.5,2088.8701171875,2.2320001125335693
2015-11-27,134.6300048828125,41.709999084472656,100.0199966430664,1056.199951171875,2090.110107421875,2.2249999046325684
2015-11-30,134.08999633789062,41.650001525878906,100.16999816894531,1065.800048828125,2080.409912109375,2.2179999351501465
2015-12-01,136.42999267578125,41.849998474121094,99.80000305175781,1063.800048828125,2102.6298828125,2.1549999713897705
2015-12-02,135.27000427246094,39.939998626708984,99.98999786376953,1054.199951171875,2079.510009765625,2.177999973297119
2015-12-03,132.66000366210938,41.08000183105469,97.62000274658203,1061.699951171875,2049.6201171875,2.3299999237060547
2015-12-04,136.47999572753906,39.970001220703125,98.3499984741211,1084.5,2091.68994140625,2.2750000953674316
2015-12-07,135.60000610351562,37.650001525878906,98.66000366210938,1076.4000244140625,2077.070068359375,2.2249999046325684
2015-12-08,133.36000061035156,37.5099983215332,98.47000122070312,1076.300048828125,2063.590087890625,2.23799991607666
2015-12-09,131.7100067138672,37.15999984741211,97.3499984741211,1077.5999755859375,2047.6199951171875,2.2079999446868896
2015-12-10,131.7100067138672,36.7599983215332,97.94000244140625,1073.0999755859375,2052.22998046875,2.239000082015991
2015-12-11,130.30999755859375,35.619998931884766,97.56999969482422,1076.9000244140625,2012.3699951171875,2.1389999389648438
2015-12-14,132.02000427246094,36.310001373291016,97.5999984741211,1064.699951171875,2021.93994140625,2.2249999046325684
2015-12-15,134.8800048828125,37.349998474121094,98.22000122070312,1062.9000244140625,2043.4100341796875,2.2679998874664307
2015-12-16,135.8800048828125,35.52000045776367,97.87000274658203,1078.0,2073.070068359375,2.2869999408721924
2015-12-17,133.97000122070312,34.95000076293945,99.2699966430664,1050.800048828125,2041.8900146484375,2.23799991607666
2015-12-18,129.52999877929688,34.72999954223633,98.69999694824219,1066.199951171875,2005.550048828125,2.1989998817443848
2015-12-21,131.19000244140625,34.7400016784668,98.45999908447266,1081.9000244140625,2021.1500244140625,2.197000026702881
2015-12-22,133.13999938964844,36.13999938964844,98.23999786376953,1074.800048828125,2038.969970703125,2.239000082015991
2015-12-23,134.14999389648438,37.5,98.33999633789062,1069.4000244140625,2064.2900390625,2.2639999389648438
2015-12-24,133.88999938964844,38.099998474121094,97.9800033569336,1077.199951171875,2060.989990234375,2.243000030517578
2015-12-28,133.1199951171875,36.810001373291016,97.91999816894531,1070.5,2056.5,2.2249999046325684
2015-12-29,134.13999938964844,37.869998931884766,98.0999984741211,1077.5,2078.360107421875,2.306999921798706
2015-12-30,133.25999450683594,36.599998474121094,98.2699966430664,1060.0999755859375,2063.360107421875,2.302999973297119
2015-12-31,132.0399932861328,37.040000915527344,98.62999725341797,1060.300048828125,2043.93994140625,2.2690000534057617
2016-01-04,130.75,36.7599983215332,98.87000274658203,1075.0999755859375,2012.6600341796875,2.244999885559082
